1970s;memphis blues	12
1970s;memphis soul	79
1970s;mento	88
1970s;merengue	49
1970s;merseybeat	23
1970s;metal	1323
1970s;metal punk	12
1970s;metalcore	59
1970s;mexican	5
1970s;mexican pop	4
1970s;mexico	25
1970s;miami	7
1970s;michigan	50
1970s;micromusic	1
1970s;midlands	25
1970s;midnight jazz	1
1970s;milano	2
1970s;militant	7
1970s;milonga	6
1970s;minimal	249
1970s;minimal electro	7
1970s;minimal wave	7
1970s;minnesota	5
1970s;mississippi	20
1970s;mississippi blues	12
1970s;missouri	2
1970s;mix	15
1970s;mlx	4
1970s;mod	210
1970s;mod revival	18
1970s;mod rock	3
1970s;modal music	4
1970s;modern	38
1970s;modern big band	3
1970s;modern blues	19
1970s;modern classical	126
1970s;modern composition	16
1970s;modern country	28
1970s;modern creative	14
1970s;modern creative jazz	5
1970s;modern electric blues	87
1970s;modern electric texas blues	1
1970s;modern folk	26
1970s;modern jazz	48
1970s;modern rock	68
1970s;modern worship	1
1970s;moje standards	73
1970s;mondiovision	72
1970s;monterey pop	1
1970s;montreal	4
1970s;mood music	5
1970s;moody	13
1970s;morning music	4
1970s;motown	598
1970s;motown and soul	8
1970s;motown label	8
1970s;movie	68
1970s;movie music	1
1970s;movie score composer	12
1970s;mozart	6
1970s;mucajai	13
1970s;mundart	12
1970s;music chain	20
1970s;music festival	11
1970s;musica	89
1970s;musica argentina	6
1970s;musica chilena	4
1970s;musica colombiana	3
1970s;musica portuguesa	2
1970s;musical comedy	7
1970s;musical theater	41
1970s;mysterious	4
1970s;nacional	56
1970s;naples	17
1970s;nashville	21
1970s;nashville sound	23
1970s;national socialist black metal	15
1970s;native american	13
1970s;nature	7
1970s;ndw	6
1970s;nederland	934
1970s;neo classical metal	2
1970s;neo rockabilly	4
1970s;neo soul	409
1970s;neo-progressive	9
1970s;neoclassical	67
1970s;neofolk	69
1970s;nepal	19
1970s;net label	1
1970s;neue deutsche welle	5
1970s;new age	145
1970s;new age music	11
1970s;new beat	129
1970s;new flamenco	4
1970s;new jack swing	132
1970s;new jersey	27
1970s;new orleans	93
1970s;new orleans blues	9
1970s;new orleans funk	8
1970s;new orleans jazz	11
1970s;new orleans rhythm and blues	8
1970s;new rave	1
1970s;new romantic	109
1970s;new traditionalist	9
1970s;new traditionalist country	13
1970s;new wave	2656
1970s;new weird america	20
1970s;new york	449
1970s;new york city	56
1970s;new york punk	44
1970s;new york salsa	18
1970s;new zealand	100
1970s;newark	12
1970s;newgrass	6
1970s;ninja tune	7
1970s;no wave	146
1970s;nocturnal	4
1970s;noise	275
1970s;noise core	4
1970s;noise rock	49
1970s;nomasde	14
1970s;nonesuch	8
1970s;norcal	4
1970s;nordic	13
1970s;nordic jazz	1
1970s;north	5
1970s;north america	16
1970s;north carolina	3
1970s;north east	3
1970s;northern soul	345
1970s;norway	39
1970s;norwegian	21
1970s;norwegian folk	1
1970s;norwegian jazz	1
1970s;nouvelle scene francaise	6
1970s;nts	15
1970s;nu jazz	113
1970s;nu metal	31
1970s;nu-soul	15
1970s;nueva cancion	11
1970s;nueva cancion chilena	4
1970s;nuggets	22
1970s;nurse with wound list	21
1970s;nwobhm	2
1970s;nyahbinghi	2
1970s;oakland	15
1970s;obscure	12
1970s;obscure 80s	1
1970s;ohio	76
1970s;oi	202
1970s;oklahoma	13
1970s;old	155
1970s;old country	24
1970s;old jazz	1
1970s;old school	319
1970s;old school dance	8
1970s;old school hardcore	6
1970s;old school hip hop	2
1970s;old school industrial	2
1970s;old school punk	36
1970s;old school rap	5
1970s;old school slow jams	11
1970s;old school soul	70
1970s;old timey	18
1970s;olde folke	3
1970s;oldie	16
1970s;oldies	2791
1970s;oldstyle	1
1970s;omaha	2
1970s;one hit wonder	55
1970s;ontario	10
1970s;opera	62
1970s;orchestra	126
1970s;orchestral pop	13
1970s;oregon	1
1970s;organ	97
1970s;organic	4
1970s;organic ambient	1
1970s;original	263
1970s;original score	25
1970s;orlando	23
1970s;orleans	7
1970s;oslo	4
1970s;ost	70
1970s;ostrock	5
1970s;outlaw	10
1970s;outlaw country	74
1970s;outsider	1
1970s;outsider music	4
1970s;oz	4
1970s;pagode	7
1970s;paisos catalans	7
1970s;pancaribbean	30
1970s;paris	13
1970s;parody	164
1970s;partido alto	3
1970s;party music	158
1970s;party time	11
1970s;passionate	54
1970s;patriotic	24
1970s;peace	9
1970s;peace and love 2008	4
1970s;peace punk	14
1970s;peaceful	15
1970s;pennsylvania	22
1970s;percussion	39
1970s;perfect pop	14
1970s;performer	1
1970s;peru	5
1970s;peruvian rock	5
1970s;philadelphia	43
1970s;philly soul	59
1970s;phoenix	1
1970s;pianist	37
1970s;piano	1156
1970s;piano and keyboards	5
1970s;piano blues	71
1970s;piano jazz	55
1970s;piano rock	9
1970s;piedmont blues	18
1970s;pittsburgh	4
1970s;plena	12
1970s;poet	37
1970s;poetic	56
1970s;poetry	254
1970s;poignant	1
1970s;poland	20
1970s;political	599
1970s;political folk	24
1970s;political rap	8
1970s;political reggae	36
1970s;pop	6947
1970s;pop ballad	2
1970s;pop country	5
1970s;pop espanol	14
1970s;pop folk	19
1970s;pop italiana	3
1970s;pop latino	6
1970s;pop life	12
1970s;pop metal	10
1970s;pop punk	178
1970s;pop rap	631
1970s;pop rock	4496
1970s;pop soul	123
1970s;portland	1
1970s;portugal	38
1970s;portugese	21
1970s;posi	11
1970s;post core	7
1970s;post rock	466
1970s;post-bop	233
1970s;post-hardcore	8
1970s;post-punk	11
1970s;power ballads	8
1970s;power electronics	52
1970s;power folk	13
1970s;power metal	152
1970s;power pop	1095
1970s;power trio	6
1970s;powerful	55
1970s;praise	1
1970s;praise & worship	4
1970s;pretty	14
1970s;primitive blues	1
1970s;producer	97
1970s;prog folk	104
1970s;prog x	3
1970s;progressive	1200
1970s;progressive big band	1
1970s;progressive bluegrass	36
1970s;progressive country	69
1970s;progressive electronic	31
1970s;progressive folk rock	12
1970s;progressive house	372
1970s;progressive jazz	46
1970s;progressive jazz rock	1
1970s;progressive metal	284
1970s;progressive music	3
1970s;progressive psychedelic	5
1970s;progressive rock	2600
1970s;progressive trance	196
1970s;protest	31
1970s;protest song	10
1970s;proto-metal	6
1970s;protopunk	378
1970s;psychedelia	151
1970s;psychedelic	2464
1970s;psychedelic blues	4
1970s;psychedelic folk	58
1970s;psychedelic metal	5
1970s;psychedelic pop	95
1970s;psychedelic rock	2552
1970s;psychedelic soul	88
1970s;psychedelic stoner rock	12
1970s;psychedelic trance	31
1970s;psychobilly	240
1970s;psychy	6
1970s;pub rock	87
1970s;puerto rican	2
1970s;puerto rican folk	1
1970s;puerto rico	20
1970s;punjabi	4
1970s;punjabi bhangra	4
1970s;punjabi duet	4
1970s;punjabi folk	4
1970s;punk	2482
1970s;punk and disorderly 2009	7
1970s;punk blues	20
1970s;punk cabaret	26
1970s;punk francais	4
1970s;punk funk	5
1970s;punk jazz	6
1970s;punk metal	2
1970s;punk new wave	27
1970s;punk pop	20
1970s;punk revival	9
1970s;punk ska	5
1970s;quebec	11
1970s;queens	6
1970s;quiet	16
1970s;quiet storm	461
1970s;r&b	1564
1970s;radio	28
1970s;raga	99
1970s;raga rock	5
1970s;ragamuffin	4
1970s;ragga jungle	2
1970s;ragtime	208
1970s;rai	6
1970s;ranchera	3
1970s;rap	651
1970s;rare groove	78
1970s;rasta	58
1970s;rastafari	4
1970s;rave	5
1970s;raw	24
1970s;rebel music	10
1970s;reflective	29
1970s;reggae	2722
1970s;reggae classics	1
1970s;reggae dub	2
1970s;reggae pop	128
1970s;reggae rock	3
1970s;reggaeton	1
1970s;relax	155
1970s;relaxation	1
1970s;religious music	70
1970s;remix	45
1970s;renaissance	10
1970s;requiem	4
1970s;retro	131
1970s;retro lounge	5
1970s;retro pop	1
1970s;retro prog	3
1970s;retro rock	5
1970s;revival	5
1970s;revolution	8
1970s;revolution hall	5
1970s;rhode island	5
1970s;rhythm	2
1970s;rhythm noise	39
1970s;richmond	12
1970s;rio de janeiro	6
1970s;rio de la plata	51
1970s;riot	4
1970s;riot grrrl	34
1970s;rock	8063
1970s;rock 'n roll	1208
1970s;rock 60s	5
1970s;rock 70s	38
1970s;rock against communism	6
1970s;rock argentina	71
1970s;rock ballad	4
1970s;rock band	4
1970s;rock blues	17
1970s;rock brasil	30
1970s;rock chileno	3
1970s;rock clasico	7
1970s;rock en espanol	59
1970s;rock en tu idioma	15
1970s;rock francais	20
1970s;rock guitar	21
1970s;rock in opposition	8
1970s;rock italiano	7
1970s;rock jazz	22
1970s;rock latin	37
1970s;rock mexicano	1
1970s;rock nacional	64
1970s;rock opera	34
1970s;rock progresivo	48
1970s;rock progressive italiano	8
1970s;rock steady	457
1970s;rockabilly	942
1970s;rockers	3
1970s;rockin	2
1970s;rogaland	1
1970s;roma	5
1970s;romani	4
1970s;romania	3
1970s;romantic	648
1970s;romantic music	24
1970s;roots	326
1970s;roots and culture	19
1970s;roots reggae	696
1970s;roots rock	216
1970s;roots rock reggae	3
1970s;roraima	13
1970s;roskilde	10
1970s;rotation	5
1970s;rough trade	1
1970s;rousing	63
1970s;rowdy	7
1970s;rude boy	10
1970s;ruhrpott	2
1970s;rumba	171
1970s;rumba flamenca	8
1970s;rusbeh	80
1970s;russia	3
1970s;sad	125
1970s;salonmusik	1
1970s;salsa	262
1970s;salsa boricua	1
1970s;salsa colombiana	10
1970s;samba	442
1970s;samba de raiz	14
1970s;samba rock	6
1970s;samba soul	1
1970s;sample	3
1970s;san diego	7
1970s;san francisco	40
1970s;san francisco bay area	12
1970s;sanremo	1
1970s;satire	15
1970s;saxophone	198
1970s;scandinavia	167
1970s;scanian	2
1970s;scat	16
1970s;scene	3
1970s;schlageroldies	2
1970s;sci-fi	8
1970s;scotland	90
1970s;scottish	72
1970s;scottish folk	2
1970s;screamo	35
1970s;sea shanties	28
1970s;search	9
1970s;seattle	33
1970s;senegal	1
1970s;senegalese	1
1970s;sensual	58
1970s;sentimental	128
1970s;serbia	6
1970s;serbian rock	2
1970s;sexy	370
1970s;shaman	23
1970s;shana	12
1970s;shock rock	32
1970s;shoegaze	109
1970s;show tunes	56
1970s;shred	17
1970s;sing along	10
1970s;singer	570
1970s;singer-songwriter	2613
1970s;single	5
1970s;sitar	5
1970s;ska	1258
1970s;ska punk	71
1970s;ska revival	13
1970s;skacore	10
1970s;skane	2
1970s;skiffle	70
1970s;skinhead	27
1970s;skinhead reaggae	50
1970s;skronk	4
1970s;slap bass	1
1970s;sleaze	1
1970s;sleaze rock	3
1970s;slick	10
1970s;slide	37
1970s;slide guitar	10
1970s;slide guitar blues	19
1970s;slovak	2
1970s;slovenia	6
1970s;slow	192
1970s;slow core	23
1970s;slow jams	3
1970s;slow rock	20
1970s;sludge	2
1970s;sludge metal	2
1970s;smooth	445
1970s;smooth groove	2
1970s;smooth jazz	1223
1970s;smooth reggae	1
1970s;smooth soul	281
1970s;soca	19
1970s;soft	167
1970s;soft rock	3240
1970s;soft soul	2
1970s;solo	188
1970s;solo artist	1
1970s;somber	2
1970s;son montuno	9
1970s;song writer	573
1970s;songs	64
1970s;soothing	44
1970s;sophisticated	106
1970s;soukous	3
1970s;soul	4358
1970s;soul and funk	39
1970s;soul blues	81
1970s;soul funk	57
1970s;soul jazz	1261
1970s;soul jazz records	9
1970s;soul music	74
1970s;soulful	97
1970s;sound art	3
1970s;soundscape	7
1970s;soundtrack	2897
1970s;south	6
1970s;south africa	8
1970s;south african	4
1970s;south america	10
1970s;south american	7
1970s;south asian	5
1970s;south asian roots	4
1970s;south korea	5
1970s;southern	73
1970s;southern blues rock	9
1970s;southern california	15
1970s;southern gospel	21
1970s;southern metal	13
1970s;southern rap	3
1970s;southern rock	1077
1970s;southern soul	356
1970s;space age	8
1970s;space age pop	45
1970s;space disco	5
1970s;space music	22
1970s;space rock	367
1970s;spain	449
1970s;spanish	222
1970s;spanish folk	3
1970s;spanish indie pop	3
1970s;spanish pop	35
1970s;spanish rock	53
1970s;speed garage	29
1970s;speed metal	64
1970s;speedcore	20
1970s;speedrock	2
1970s;spiritual	114
1970s;spitz	1
1970s;spoken word	282
1970s;springfield	4
1970s;sst	3
1970s;st. louis	1
1970s;stand-up comedy	32
1970s;standard	99
1970s;stax	38
1970s;stockholm	4
1970s;stoner	125
1970s;stoner metal	34
1970s;stoner rock	397
1970s;stones throw	2
1970s;story	13
1970s;straight edge	15
1970s;strange	23
1970s;street punk	77
1970s;stride	15
1970s;string	35
1970s;string quartet	4
1970s;strings	21
1970s;studio 1	3
1970s;sundazed	6
1970s;sunshine	14
1970s;sunshine pop	62
1970s;suomi rock	19
1970s;suomi saundi	4
1970s;suomipop	5
1970s;supergroup	16
1970s;surf music	231
1970s;surreal	2
1970s;svensk topp100	3
1970s;swamp	3
1970s;swamp blues	5
1970s;swamp pop	5
1970s;swamp rock	40
1970s;sweden	236
1970s;swedish	97
1970s;swedish folk rock	4
1970s;swedish folkmusic	7
1970s;swedish music	9
1970s;swedish pop	4
1970s;swedish pop-rock	4
1970s;swedish prog	12
1970s;swedish progressive	2
1970s;swedish punk	1
1970s;swedish reggae	2
1970s;swedish rock	3
1970s;swing	536
1970s;swiss	11
1970s;switzerland	62
1970s;sxsw	4
1970s;sxsw 2005	2
1970s;sxsw 2006	3
1970s;sxsw 2007	3
1970s;sxsw 2008	6
1970s;sympho	15
1970s;symphonic	103
1970s;symphonic metal	27
1970s;symphonic prog	93
1970s;symphonic prog rock	24
1970s;symphonic progressive	66
1970s;symphonic rock	624
1970s;symphony	10
1970s;synth	130
1970s;synth punk	2
1970s;synth rock	2
1970s;synthesizer	41
1970s;synthpop	2136
1970s;tabla	1
1970s;taiwan	1
1970s;talented ladies	17
1970s;tampa	3
1970s;tango	211
1970s;tasty	2
1970s;tech house	446
1970s;technical	8
1970s;techno	1159
1970s;technopop	12
1970s;teen pop	64
1970s;tejano	15
1970s;tennessee	72
1970s;tenor	7
1970s;tenor sax	11
1970s;teppaz	1
1970s;terrascopic	20
1970s;terrorcore	8
1970s;tex mex	4
1970s;texan	10
1970s;texas	156
1970s;texas blues	109
1970s;texas country	11
1970s;texas music	6
1970s;tff rudolstadt	8
1970s;theater	44
1970s;theme song	3
1970s;third ear	1
1970s;thrash metal	211
1970s;tijuana	1
1970s;tin pan alley	4
1970s;tin pan alley pop	1
1970s;top 10	2
1970s;top 40	8
1970s;torch song	4
1970s;toronto	10
1970s;tot ou tard	2
1970s;traditional	231
1970s;traditional bluegrass	10
1970s;traditional country	163
1970s;traditional folk	95
1970s;traditional gospel	4
1970s;traditional irish	15
1970s;traditional irish folk	11
1970s;traditional jazz	24
1970s;traditional pop	44
1970s;traditional ska	13
1970s;trance	636
1970s;trance music	2
1970s;tribal	60
1970s;tribal house	124
1970s;tribute	7
1970s;trio	14
1970s;trip hop	713
1970s;trippy	55
1970s;trojan records	2
1970s;trombone	4
1970s;trombone jazz	3
1970s;tropical	113
1970s;troubadour	10
1970s;trova	26
1970s;trovadores	15
1970s;trubadurer visor och grejs	6
1970s;true metal	5
1970s;trumpet	171
1970s;trumpet jazz	7
1970s;turkey	2
1970s;turkish	4
1970s;twang	11
1970s;twee	22
1970s;twee pop	10
1970s;uk	91
1970s;uk folk	1
1970s;uk garage	118
1970s;uk pop	2
1970s;uk punk	3
1970s;uk reggae	7
1970s;uk rock	1
1970s;ultimate guitar	1
1970s;unamerican	13
1970s;underground	96
1970s;underground hip hop	34
1970s;underground rap	2
1970s;united states	3585
1970s;unplugged	2
1970s;up beat	35
1970s;uplifting	27
1970s;uptown soul	15
1970s;urban	619
1970s;urban blues	1
1970s;urban folk	10
1970s;us progressive rock	5
1970s;us punk	6
1970s;valencia	24
1970s;valkyriex powerr	9
1970s;vallenato	3
1970s;vancouver	2
1970s;variationen	38
1970s;vaudeville	16
1970s;vaudeville blues	5
1970s;vermont	9
1970s;vibes	6
1970s;vibraphone	5
1970s;video game music	13
1970s;viking metal	22
1970s;vintage	7
1970s;vinyl	10
1970s;violin	38
1970s;violin rock	2
1970s;virginia	24
1970s;virtuoso	82
1970s;visual	11
1970s;visual kei	11
1970s;vocal	2354
1970s;vocal female	14
1970s;vocal group	1
1970s;vocal house	52
1970s;vocal jazz	221
1970s;vocal pop	29
1970s;vocal trance	3
1970s;vocalist	104
1970s;vocoder	1
1970s;voice	163
1970s;volatile	7
1970s;wales	17
1970s;waltz	5
1970s;war	1
1970s;warm	43
1970s;washington	17
1970s;washington dc	3
1970s;wave	35
1970s;welsh	5
1970s;west africa	1
1970s;west african	1
1970s;west coast	42
1970s;west coast jazz	4
1970s;west coast rap	2
1970s;west virginia	3
1970s;western	18
1970s;western swing	60
1970s;whimsical	8
1970s;white metal	9
1970s;white power	26
1970s;wicked	6
1970s;winnipeg	1
1970s;wistful	24
1970s;witty	19
1970s;wizard rock	1
1970s;wjfm	46
1970s;woodstock	32
1970s;world	2000
1970s;world beat	37
1970s;world fusion	74
1970s;world music	440
1970s;world reggae	94
1970s;worship music	1
1970s;yacht rock	48
1970s;yeah	12
1970s;yem	1
1970s;yoga	1
1970s;yorkshire	5
1970s;yugoslavia	9
1970s;ze records	4
1970s;zeuhl	7
1970s;zolo	4
1970s;zommetal	10
1970s;zouk	36
1970s;zxzw	3
1970s;zxzw 2007	3
1970s;zydeco	5
1980s;00s	578
1980s;1910s	1
1980s;1960s garage	9
1980s;1960s psychedelic	1
1980s;1970s soul	5
1980s;2 meter sessies	1
1980s;2 step	11
1980s;2 tone	91
1980s;20th century	58
1980s;20th century classical	2
1980s;20th century period	2
1980s;20th century romantic	2
1980s;21st century	16
1980s;30s	65
1980s;40s	66
1980s;40watt club	26
1980s;4ad	30
1980s;50s	453
1980s;50s lounge	2
1980s;50s rock revival	4
1980s;50s vocal group	3
1980s;60s	1473
1980s;60s country	2
1980s;60s garage	5
1980s;60s pop	68
1980s;60s psychedelic and garage	7
1980s;60s psychedelic rock	1
1980s;60s revival	5
1980s;60s rock	10
1980s;60s soul	1
1980s;70s	2672
1980s;70s country	7
1980s;70s disco	4
1980s;70s metal	14
1980s;70s pop	24
1980s;70s progressive rock	1
1980s;70s rock	67
1980s;77 style punk	138
1980s;78rpm	10
1980s;80s	7883
1980s;80s alternative	37
1980s;80s country	18
1980s;80s disco	11
1980s;80s freestyle	4
1980s;80s funk	8
1980s;80s goth	9
1980s;80s groove	55
1980s;80s hair metal	136
1980s;80s hardcore	108
1980s;80s hardcore punk	36
1980s;80s indie	15
1980s;80s indie pop	1
1980s;80s metal	287
1980s;80s pop	187
1980s;80s pop espanol	58
1980s;80s portugues	4
1980s;80s punk	11
1980s;80s rnb	5
1980s;80s rock	122
1980s;80s rockabilly	2
1980s;80s soul	38
1980s;80s spanish	15
1980s;80s synthetic french pop	7
1980s;80s thrash metal	4
1980s;80s uk indie	3
1980s;80s underground	39
1980s;80spop	1
1980s;90s	2815
1980s;90s country	1
1980s;90s hip hop	4
1980s;90s pop	33
1980s;90s rnb	3
1980s;90s rock	35
1980s;90s soul	4
1980s;90s vancouver rock scene	4
1980s;a cappella	16
1980s;aaa	1
1980s;aacm	3
1980s;abstract	735
1980s;accordion	22
1980s;achingly intelligent	6
1980s;acid	288
1980s;acid folk	7
1980s;acid house	347
1980s;acid jazz	1053
1980s;acid nu jazz	1
1980s;acid rock	46
1980s;acl 2006	2
1980s;acoustic	3165
1980s;acoustic blues	49
1980s;acoustic folk	2
1980s;acoustic funk rock	3
1980s;acoustic guitar	99
1980s;acoustic pop	7
1980s;acoustic pop rock	3
1980s;acoustic rock	33
1980s;acoustic texas blues	1
1980s;acustica	5
1980s;adult alternative	129
1980s;adult contemporary	889
1980s;africa	63
1980s;african	50
1980s;african beat	1
1980s;african folk	6
1980s;african jazz	2
1980s;africosmic	30
1980s;afro	2
1980s;afro-cuban	21
1980s;afro-cuban jazz	58
1980s;afrobeat	255
1980s;afropop	7
1980s;afterdark	1
1980s;aftermath	4
1980s;aggressive	252
1980s;aggro	1
1980s;air guitar	6
1980s;akron	1
1980s;alabama	12
1980s;album rock	738
1980s;algerian	13
1980s;all-female	126
1980s;alternative	5844
1980s;alternative 80s	4
1980s;alternative country	549
1980s;alternative dance	359
1980s;alternative folk	25
1980s;alternative hip hop	58
1980s;alternative invaders	1
1980s;alternative metal	168
1980s;alternative pop	100
1980s;alternative pop rock	1104
1980s;alternative punk rock	150
1980s;alternative rap	30
1980s;alternative rock	7188
1980s;alternative soul	3
1980s;alto sax	1
1980s;am pop	52
1980s;amazing singer	1
1980s;ambience	17
1980s;ambient	2663
1980s;ambient atmospheric	1
1980s;ambient dub	11
1980s;ambient jazz	3
1980s;ambient pop	21
1980s;ambient techno	11
1980s;america	96
1980s;american	3513
1980s;american blues	4
1980s;american country	2
1980s;american folk	2
1980s;american hard rock	2
1980s;american hardcore	14
1980s;american hardcore punk	1
1980s;american metal	131
1980s;american punk	147
1980s;american roots	2
1980s;american ska	1
1980s;american space music	7
1980s;american thrash metal	18
1980s;american trad rock	9
1980s;american underground	418
1980s;americana	638
1980s;americas south	5
1980s;amherst	7
1980s;amsterdam	4
1980s;analog	1
1980s;anarchist	38
1980s;anarchist punk	19
1980s;anarcho	4
1980s;anarcho-punk	220
1980s;anarchy	6
1980s;andalucia	3
1980s;andalusian	1
1980s;andean folk	1
1980s;andean music	8
1980s;andes	3
1980s;andina	3
1980s;angelic voices	2
1980s;angry	115
1980s;angst	1
1980s;angular	4
1980s;anime	22
1980s;ann arbor	5
1980s;anthem	1
1980s;anthemic	16
1980s;anti-folk	2
1980s;antifa	30
1980s;antifascist	34
1980s;antipodean	1
1980s;aor	305
1980s;apocalyptic	9
1980s;apocalyptic folk	13
1980s;appalachian	2
1980s;arabic	21
1980s;arabic music	2
1980s;arena rock	288
1980s;arena rock legends	10
1980s;argentina	214
1980s;argentina indie	5
1980s;argentina rock	2
1980s;argentine	7
1980s;argentine rock	31
1980s;argentinian	62
1980s;argentinian rock	7
1980s;argentinos	28
1980s;argento rock	13
1980s;arizona	6
1980s;arkansas	2
1980s;armenian	3
1980s;armenian folk	3
1980s;arrangement	2
1980s;art punk	4
1980s;art rock	1605
1980s;artist	9
1980s;artiste francais	6
1980s;austropop	3
1980s;auteur	7
1980s;auteur compositeur interprete	3
1980s;authentic ska	1
1980s;avant-garde	576
1980s;avant-garde jazz	14
1980s;avant-garde rock	10
1980s;avant-pop	6
1980s;avant-prog	19
1980s;avantgarde metal	24
1980s;bachata	13
1980s;background music	2
1980s;bad taste	16
1980s;bagpipe	7
1980s;bagpipes	1
1980s;bahia	2
1980s;bajan	2
1980s;bakersfield	4
1980s;balearic beats	1
1980s;balkan	32
1980s;balkan rock	19
1980s;balkans	3
1980s;ballad	4723
1980s;ballet	6
1980s;baltimore	3
1980s;banda	11
1980s;bandleader	9
1980s;bandoneon	5
1980s;banjo	50
1980s;bar band	19
1980s;barbadian	2
1980s;barbados	2
1980s;bard	23
1980s;baroque	56
1980s;baroque pop	24
1980s;bashment	2
1980s;basque	29
1980s;basque rock	11
1980s;bass	696
1980s;bass clarinet	4
1980s;bass music	166
1980s;bass virtuoso	1
1980s;bassist	35
1980s;batcave deathrock	11
1980s;baton rouge	1
1980s;batucada	27
1980s;bay area thrash	8
1980s;bay area thrash metal	3
1980s;bayou funk	3
1980s;bbc introducing	3
1980s;beach music	39
1980s;beat	254
1980s;beat generation	4
1980s;beatboxing	4
1980s;beatlesque	24
1980s;beatnik	11
1980s;beats	85
1980s;beautiful	1000
1980s;beautiful female voices	2
1980s;bebop	476
1980s;belgian music	7
1980s;belgian music scene	8
1980s;belgium	499
1980s;belgium wave	9
1980s;belpop	2
1980s;berlin	69
1980s;berlin school	4
1980s;big band	475
1980s;big beat	857
1980s;bilbao	2
1980s;birmingham	38
1980s;black	246
1980s;black gospel	20
1980s;black metal	527
1980s;black music	8
1980s;black rock	12
1980s;blackened death metal	22
1980s;blackened thrash metal	40
1980s;blaxploitation	24
1980s;blue grass	1
1980s;blue note	13
1980s;blue note records	3
1980s;blue-eyed soul	260
1980s;bluebeat	14
1980s;bluegrass	347
1980s;bluegrass gospel	8
1980s;blues	5057
1980s;blues guitar	5
1980s;blues guitarist	6
1980s;blues harmonica	10
1980s;blues jazz	2
1980s;blues n soul	8
1980s;blues revival	9
1980s;blues singer	2
1980s;blues-rock	2779
1980s;bluesy	29
1980s;boa vista	4
1980s;boisterous	3
1980s;bolero	77
1980s;boleros	6
1980s;bolivia	4
1980s;bolivian	3
1980s;bollywood	11
1980s;bonnaroo	22
1980s;bonnaroo 2007	1
1980s;boogaloo	31
1980s;boogie	47
1980s;boogie rock	69
1980s;boogie-woogie	53
1980s;bootleg	11
1980s;bosnian	2
1980s;bosnian rock	3
1980s;bossa nova	329
1980s;bossa showtune	2
1980s;boston	79
1980s;boston band crush	1
1980s;boston hardcore	10
1980s;boston indie	1
1980s;bounce	3
1980s;bouncy	9
1980s;boy band	25
1980s;boys choir	4
1980s;brash	10
1980s;brasil instrumental	2
1980s;brass	13
1980s;brass band	32
1980s;brass ensemble	1
1980s;braunschweig	1
1980s;brazil	274
1980s;brazilian	183
1980s;brazilian folk	1
1980s;brazilian jazz	55
1980s;brazilian metal	1
1980s;brazilian music	65
1980s;brazilian pop music	252
1980s;brazilian punk	4
1980s;brazilian rock	77
1980s;brazilian thrash metal	3
1980s;brazillian	2
1980s;breakbeat	1750
1980s;breakcore	101
1980s;breakdance	1
1980s;breton	3
1980s;brill building pop	86
1980s;bristol	30
1980s;britcore	7
1980s;british	2558
1980s;british artists	13
1980s;british blues	67
1980s;british columbia	23
1980s;british death metal	9
1980s;british folk	108
1980s;british folk rock	17
1980s;british hard rock	23
1980s;british heavy metal	27
1980s;british invasion	114
1980s;british metal	127
1980s;british music	1
1980s;british oi	1
1980s;british pop	1480
1980s;british progressive rock	1
1980s;british psychedelia	18
1980s;british punk rock	248
1980s;british rock	87
1980s;british trad rock	16
1980s;broadway	35
1980s;broken beat	240
1980s;brooding	31
1980s;brooklyn	31
1980s;brutal	82
1980s;brutal death metal	168
1980s;brutal doom metal	1
1980s;bubblegum	42
1980s;bubblegum pop	55
1980s;buddamat	39
1980s;buena vista social club	1
1980s;buenos aires	17
1980s;bulerias	1
1980s;c64	13
1980s;c86	69
1980s;cabaret	264
1980s;cajun	21
1980s;cajun and zydeco	1
1980s;calgary folk fest 2008	7
1980s;california	1247
1980s;california hardcore	21
1980s;california punk	10
1980s;calming	113
1980s;calypso	241
1980s;cambridge	3
1980s;cameroon	1
1980s;camp rock	1
1980s;canada	1502
1980s;canadian	447
1980s;canadian folk	7
1980s;canadian metal	2
1980s;canadian punk	3
1980s;canadian rock	14
1980s;cancion de autor	16
1980s;candy pop	14
1980s;cantautores alternativos	3
1980s;cantautori italiani	25
1980s;cante	1
1980s;cante flamenco	3
1980s;cante jondo	6
1980s;canterbury	12
1980s;canterbury scene	14
1980s;canto	2
1980s;canto nuevo	5
1980s;cantonese pop	2
1980s;caracarai	15
1980s;cardiff	4
1980s;carefree	5
1980s;caribbean	61
1980s;carnival	1
1980s;castellano	79
1980s;catalan	4
1980s;catalonia	4
1980s;cathartic	2
1980s;catholic	8
1980s;ccm	151
1980s;cello	15
1980s;celtic	491
1980s;celtic fingerpicking	4
1980s;celtic folk	49
1980s;celtic fusion	35
1980s;celtic music	14
1980s;celtic new age	18
1980s;celtic pop	9
1980s;celtic punk	16
1980s;celtic rock	80
1980s;cerebral	16
1980s;cha cha cha	14
1980s;chamber jazz	65
1980s;chamber music	30
1980s;chamber pop	60
1980s;chamber rock	4
1980s;chanson	1748
1980s;chanson francaise	195
1980s;chant	14
1980s;chaotic	8
1980s;chapel hill	24
1980s;charanga	15
1980s;charleston	6
1980s;cheerful	23
1980s;chess records	28
1980s;chicago	207
1980s;chicago blues	251
1980s;chicago house	55
